SaleID,price
200156,16981.697784578813
200157,8216.360729402764
200158,10235.433195340347
200159,18213.458080600336
200160,7133.986136755466
200161,7069.639909868451
200162,6515.208445888387
200163,1137.9773018702758
200164,16305.051924852913
200165,14227.719315971095
200166,24462.731751284246
200167,3560.7148202502585
200168,38155.37497366304
200169,731.3689926637348
200170,2614.566835700146
200171,8730.08598767691
200172,2003.198094304374
200173,34421.17180482084
200174,714.6267414428619
200175,2377.804997685522
200176,8667.112649261613
200177,5947.343636373723
200178,4976.672493881484
200179,3970.3809409039304
200180,940.3242092618158
200181,16534.797837330454
200182,4526.020613313376
200183,1596.7953939107679
200184,2185.3740065486213
200185,4333.073107124604
200186,3430.397196046032
200187,5571.303238959092
200188,9179.702041899098
200189,12221.08042315924
200190,3541.235681456496
200191,2930.1296826944163
200192,1112.3561062001938
200193,4795.283145167192
200194,7438.641565335076
200195,2392.1102066217472
200196,739.5891009015886
200197,22806.678301165895
200198,1327.354742529681
200199,4704.771712586518
200200,475.81088941675347
200201,8124.088054036701
200202,2164.2814735063707
200203,1582.2237656012285
200204,8123.165756102489
200205,5153.632635699245
200206,1000.5332531309796
200207,5259.354521509849
200208,5596.313235158876
200209,1587.3000938867235
200210,13480.221516077021
200211,5666.884341628399
200212,7461.707234958822
200213,9417.620229249784
200214,20459.049011767027
200215,7774.130400505846
200216,3238.559737881045
200217,1137.7404768006745
200218,10116.861522922849
200219,1223.7214814955712
200220,2271.0670848229684
200221,7915.057638369194
200222,2324.7039281776215
200223,934.3955525642168
200224,12874.808585840563
200225,3436.043978949617
200226,1125.392165260384
200227,9040.292063123034
200228,241.44464695676785
200229,7196.92474834255
200230,9439.069908550297
200231,5069.584361391424
200232,1051.1698001482473
200233,7511.5718431783325
200234,423.92427122525123
200235,8266.066741371309
200236,15009.801042055937
200237,4661.06942534112
200238,6753.619644016983
200239,8901.507897829455
200240,25727.75301003533
200241,10905.90610478051
200242,3784.930929931007
200243,2690.16106185655
200244,6422.425429538176
200245,4077.5084579340155
200246,4030.5048060591125
200247,1223.2569859936643
200248,240.5379030948398
200249,11032.785519790687
200250,29540.905170880047
200251,10364.639426049427
200252,784.6707020209292
200253,7048.34493746133
200254,10961.834712827018
200255,7721.500354209997
200256,2829.6475955379765
200257,8992.088404736416
200258,3668.231090624222
200259,8046.0293980168735
200260,1495.2383956715519
200261,4146.251926936343
200262,2671.345143629941
200263,8883.74328250924
200264,6797.665590257942
200265,5795.320451058081
200266,1249.628101062499
200267,14445.277979833985
200268,7770.675569559653
200269,3640.5364012148357
200270,9789.024419387733
200271,2886.3997229389925
200272,3182.5906511562507
200273,17243.2832882085
200274,329.8317093003823
200275,14262.717011504068
200276,2053.0911157103383
200277,3315.549482686989
200278,1630.4979997685587
200279,10768.33635783811
200280,2631.7615556498945
200281,820.1954240201451
200282,13071.182543187811
200283,6661.71747152899
200284,436.0168305979136
200285,5394.332098285611
200286,3347.5913387202836
200287,12537.176489727288
200288,12311.12219904194
200289,2983.1156631241156
200290,7580.69734325541
200291,12394.71431071468
200292,2146.1005711561625
200293,8530.991665425769
200294,6482.874666634954
200295,2003.0995683346475
200296,2704.5142861134645
200297,7055.3743011914285
200298,1387.8013478307353
200299,4596.455778842273
200300,5006.826240005234
200301,5270.600860218147
200302,1504.7427710457828
200303,6392.728858580367
200304,2634.936066986632
200305,4135.434373977772
200306,1637.7475873068356
200307,15163.708541204931
200308,1494.6139814011044
200309,1175.8211596615183
200310,1047.8020443806618
200311,1403.4293224246862
200312,11239.235511410749
200313,1703.934232937284
200314,4928.187655333351
200315,1055.0539962439645
200316,39150.06663867117
200317,2319.912765784429
200318,401.6579206189738
200319,10422.746218206623
200320,3172.0508696682045
200321,30938.028318519348
200322,20067.21920461908
200323,1505.7657053316689
200324,24684.99187672297
200325,5958.440684283361
200326,2437.163514781646
200327,27253.18956430393
200328,580.431890622438
200329,8174.852124780645
200330,1913.3646279968189
200331,1526.3421372081796
200332,11744.147561280315
200333,1308.984923982755
200334,555.2379852817899
200335,1480.6895550624768
200336,1458.4484424678103
200337,1173.2804138499948
200338,1803.574841569079
200339,13874.740567090495
200340,28169.208812736484
200341,2703.659257008654
200342,6244.975373591856
200343,1866.9044814200074
200344,5381.018238661232
200345,6808.808078906937
200346,1239.7325047197164
200347,11468.657501061745
200348,9676.991822780492
200349,729.7619180583948
200350,11681.055681905229
200351,2338.378221658011
200352,730.212079449326
200353,1869.4335501305748
200354,3533.850022331054
200355,615.7274378519594
200356,4455.206006521357
200357,2173.696963248067
200358,3045.7534811340247
200359,8725.218420149879
200360,15801.85100355513
200361,1761.9317054014991
200362,2090.9102410731693
200363,1421.421458632928
200364,7183.563812234033
200365,10276.519597140334
200366,989.3759437630765
200367,6752.451937297104
200368,6102.679321616937
200369,5376.635758476427
200370,969.781121654875
200371,10033.814882805309
200372,894.7578588184584
200373,1202.6490527115818
200374,961.1555429804157
200375,1284.61456088001
200376,2586.4361145245234
200377,1926.668511989306
200378,1793.6253452266749
200379,2295.9462721075374
200380,767.3808373279564
200381,3824.373258398655
200382,31301.639947765965
200383,2293.0926383799497
200384,2648.1449011000896
200385,813.4786653581137
200386,1163.8819802697599
200387,4075.893080389878
200388,7124.779060629547
200389,7454.780823042411
200390,327.83241945386084
200391,2971.372730111995
200392,1096.4482650898847
200393,2898.1375579673504
200394,4807.728762900876
200395,911.5848599542453
200396,2695.6419553417677
200397,935.8448736213154
200398,2165.473979963869
200399,757.172878159445
200400,2145.916836126353
200401,4972.527373612651
200402,1499.3636316831535
200403,3807.5795640461674
200404,648.5771613964976
200405,719.923753979532
200406,2215.5425553194286
200407,1526.2810772112825
200408,6958.657286500691
200409,10706.796165106753
200410,8127.046854781696
200411,1470.1417355555184
200412,21126.097615628394
200413,11208.490831628864
200414,4800.910851928127
200415,9104.746749548878
200416,8041.720745856634
200417,1971.1010350196425
200418,1022.7528186043053
200419,18504.338331020957
200420,19231.122651920818
200421,1381.8461075611476
200422,1527.8847055533133
200423,1075.4729232353836
200424,52076.09461201298
200425,8910.26357877907
200426,3750.5706256345584
200427,17889.233177177575
200428,1422.6700612883715
200429,4693.815883213523
200430,6515.079510288998
200431,2849.118069960567
200432,3961.8520401604137
200433,15752.772241779909
200434,677.9975975320061
200435,5252.793487681187
200436,10028.323776315056
200437,834.1447503021387
200438,216.68487738982708
200439,1179.5870555851498
200440,1401.2124198873
200441,1151.7466852609082
200442,1364.6837187011965
200443,6362.1394409242075
200444,1324.4820749225353
200445,3144.9205667547058
200446,3691.9489398538517
200447,7221.3948881955175
200448,13831.67816852089
200449,1160.3050747886207
200450,2660.2071622874646
200451,1035.8959908928136
200452,3049.912653625821
200453,3267.495982245935
200454,749.263079155986
200455,8717.074852301645
200456,1193.2456466313079
200457,1342.4605207907168
200458,784.7042405102208
200459,4062.6925523608425
200460,3069.6668076384485
200461,3626.993988082614
200462,5779.697149660879
200463,8489.284931211034
200464,1309.8702026081419
200465,10484.28977981495
200466,2265.474520265555
200467,2801.3899518600606
200468,2132.603747039333
200469,233.66100578797483
200470,9711.252580995424
200471,294.78304559248465
200472,9003.585251002256
200473,47860.90999437602
200474,1630.7037732701112
200475,3953.3656364384883
200476,12392.8985402543
200477,5076.841621181353
200478,4910.395124698538
200479,1157.2903827301236
200480,6404.440317308354
200481,1621.6599525430615
200482,1506.0245119358801
200483,2793.097099957562
200484,2342.97984734072
200485,4841.002179986654
200486,5409.768612837872
200487,9208.23785019391
200488,1100.3961434590171
200489,5446.761499516349
200490,8851.387842985805
200491,8398.152822550768
200492,18385.67736295842
200493,102.55291692043278
200494,2407.8045715726475
200495,5735.56582955714
200496,390.9952199027416
200497,539.7415944599676
200498,17235.877708307064
200499,701.2892379168742
200500,6088.900732548029
200501,4226.633519603831
200502,1796.061149729844
200503,434.1221420304387
200504,2626.47731632905
200505,5968.086109854479
200506,139.72523837168626
200507,3420.8442537346236
200508,1992.7761836522473
200509,1286.372997680302
200510,8779.525070749967
200511,10055.750442830618
200512,25777.864628630814
200513,15037.060905879274
200514,12615.485504366134
200515,686.2077026833274
200516,22008.923657467592
200517,8374.379489386209
200518,2434.288720180414
200519,14094.582807188044
200520,1961.1379753162767
200521,22950.833323645777
200522,146.19213991773614
200523,3971.670087573454
200524,8758.453045503815
200525,472.0789467350863
200526,373.86808867377135
200527,4811.100339077585
200528,3731.1513726077774
200529,670.369921030983
200530,7592.46860362864
200531,14586.934836799526
200532,1302.0772431123505
200533,19316.947186389538
200534,1211.6991879157817
200535,325.50810202063417
200536,1179.9287592153055
200537,954.9110233455078
200538,3411.865617768891
200539,6773.601441837248
200540,2587.7594786878517
200541,2760.864039843487
200542,2515.4170914034935
200543,4181.026483844569
200544,499.50838832547106
200545,3471.6012545544827
200546,5771.242451258429
200547,4475.769805986646
200548,4167.273908604764
200549,15661.038830871272
200550,17003.178450326617
200551,387.0205002552359
200552,10977.9574197913
200553,238.52924598225673
200554,12218.651459220324
200555,2320.202968827897
200556,4123.479919957737
200557,11714.29234574781
200558,6423.193355305301
200559,1254.8152268775598
200560,2798.1551376900725
200561,4273.145154070211
200562,19975.065401047003
200563,6080.924895101988
200564,9968.910288441073
200565,26270.44828419202
200566,8174.060157375136
200567,1840.8794070082822
200568,9984.437717600364
200569,171.26543519480876
200570,1847.8195749308393
200571,3557.8064818994817
200572,10827.287823751783
200573,16305.375921958104
200574,905.4973986570833
200575,1355.7777233655688
200576,934.0415549330673
200577,813.0631237387495
200578,21505.817501627702
200579,275.5842450722056
200580,5778.238840825297
200581,1476.6896089368634
200582,6383.022740232651
200583,1011.1157575105544
200584,17878.91353057442
200585,7557.67654356658
200586,4380.862645222356
200587,1439.199080975488
200588,4110.776515635476
200589,2353.9783062924744
200590,214.15131983266087
200591,10369.23379649186
200592,4087.92730169964
200593,9911.503369797001
200594,9248.695047543322
200595,547.3730005243359
200596,4050.5822344575217
200597,24379.39919440836
200598,11719.216282755715
200599,3549.2776525936524
200600,7075.756564693449
200601,9211.990543407195
200602,10116.116262950603
200603,29446.795268083988
200604,10156.08571308596
200605,1359.938598341526
200606,4480.093483904084
200607,7660.838022793261
200608,9396.713265465765
200609,554.3383257936625
200610,7706.7894846712825
200611,12151.29200993773
200612,10305.447819278446
200613,1024.8671514682808
200614,576.4627564268442
200615,1275.6370380037097
200616,2946.0205950135733
200617,2407.477727861873
200618,2697.486223071298
200619,251.53990619088665
200620,2561.4309773013233
200621,10683.001370103453
200622,4926.039886490997
200623,18621.80624630952
200624,980.5130769161303
200625,725.2454024517494
200626,2784.881747508089
200627,5772.065532184288
200628,4445.717655079741
200629,7811.630253933367
200630,2020.2145176972863
200631,13575.18213533136
200632,1600.5940961410915
200633,5173.141055360689
200634,2295.4757986998698
200635,4533.729990926802
200636,18009.634312758564
200637,17875.784568416013
200638,1561.8005565222738
200639,1966.5928007004695
200640,1099.3175840857443
200641,2686.203830025095
200642,943.1121002421421
200643,7341.750487502915
200644,21833.025569848174
200645,2616.830179569335
200646,7669.868375713895
200647,9702.348163109318
200648,31.226815886473446
200649,6372.765119707648
200650,5312.340771758356
200651,4949.368672683455
200652,588.0131454254733
200653,6492.943370957146
200654,2749.9353239800707
200655,13435.1874138536
200656,1735.126109954735
200657,4732.3817908943165
200658,8211.266137716742
200659,3072.026651625696
200660,6903.20922957388
200661,9207.201955873912
200662,2015.072617578816
200663,1381.5972091056733
200664,1788.0309766617534
200665,5613.2443715204145
200666,2056.677368965056
200667,12021.523502696527
200668,20399.147918894567
200669,1613.198700083444
200670,8537.163901192005
200671,1234.885235785162
200672,913.0927728843651
200673,13891.485275974082
200674,5546.166204642852
200675,5937.470975200531
200676,5135.492863973081
200677,8672.07197427855
200678,2246.8353361916334
200679,1914.2881149260638
200680,6290.451966336772
200681,2794.986894837794
200682,3096.9598376085814
200683,114.62914988726087
200684,342.02555331506244
200685,1564.3552885116783
200686,2759.1272071209855
200687,3019.772675271335
200688,685.3808411186073
200689,11093.12012234046
200690,1644.323599967473
200691,5312.735289050004
200692,3756.1790248649277
200693,6577.418134990488
200694,337.17351534626283
200695,263.4614445137257
200696,7475.908875666582
200697,4030.143331551957
200698,29152.886814117774
200699,636.4621551982398
200700,1771.8309155380587
200701,6900.4519589986285
200702,880.0199389121943
200703,7425.422110929903
200704,694.8194363852014
200705,1182.9254395062678
200706,4004.2586319014054
200707,2222.9505772370567
200708,723.2952112634509
200709,2286.537756267593
200710,658.3087905854454
200711,5666.265822081412
200712,12471.686185794822
200713,11823.896569186418
200714,1584.0125495778836
200715,34186.185324081605
200716,1505.3230730742316
200717,1465.0601281015051
200718,5290.978865769253
200719,3590.539574041233
200720,2800.1996043100144
200721,1808.757729131683
200722,2331.4017308873426
200723,4175.348068826275
200724,877.4415044727585
200725,1942.2567056559076
200726,315.6358792545592
200727,291.7592691493722
200728,3850.198977535452
200729,3841.9033891289946
200730,1471.4176740753458
200731,5000.590631382429
200732,901.6844641752343
200733,6788.168019536504
200734,2374.4679942878493
200735,1045.7343558266227
200736,16903.910130865122
200737,7962.255723270437
200738,1852.4818690892835
200739,490.8289468192449
200740,7651.5787810233305
200741,2535.4585947043697
200742,7305.726262162994
200743,7568.651007903204
200744,2665.4608164093243
200745,4165.354344606914
200746,1286.6383289559353
200747,1327.5172305137219
200748,39939.72339119181
200749,776.2091963394639
200750,14235.319499952839
200751,6237.900286758547
200752,3212.4378483986775
200753,3771.7690397487004
200754,2450.03601601645
200755,3059.2118496163976
200756,4281.604353956158
200757,3630.3122582088126
200758,2143.3966303480447
200759,931.8555828558435
200760,16734.727366592564
200761,3284.149929623004
200762,2422.1358748938646
200763,2531.779507416316
200764,759.7398325780763
200765,13624.513075370178
200766,982.4629809026659
200767,1079.5343828118555
200768,979.8191852792106
200769,13995.346302884038
200770,344.23953990843427
200771,4564.578553253394
200772,3748.0713258990054
200773,4835.026095836192
200774,13537.764890350909
200775,2842.439115164133
200776,2774.4381733231708
200777,3646.134490820738
200778,2228.1505404919935
200779,4085.1992873570775
200780,854.7166109142554
200781,4742.06525631242
200782,684.9198293545388
200783,40402.435379617906
200784,1268.2619599910304
200785,1693.5762485009118
200786,5088.087609047121
200787,3934.564013337066
200788,9081.890496503507
200789,760.6016578567584
200790,3181.254937913196
200791,4372.321450078065
200792,3336.8016707408915
200793,3836.7378626048267
200794,21907.599974214852
200795,3756.1526776961905
200796,226.1534993030649
200797,4306.585900022304
200798,5628.064925318008
200799,21654.20383441835
200800,1928.4390722377334
200801,441.4191261915733
200802,216.75799946295703
200803,2189.3831903249543
200804,3860.8403006971903
200805,9331.999211745504
200806,5523.287553440825
200807,604.3933502705067
200808,3026.777646272643
200809,2052.2234001358784
200810,2834.6349004639524
200811,846.724238290607
200812,4171.546008386971
200813,21349.77034758507
200814,1130.0731653407802
200815,1354.2903034546741
200816,10896.112410855683
200817,671.4243538941147
200818,6448.988487585717
200819,6125.1403789857995
200820,840.8588033144704
200821,3188.9149580765957
200822,6760.490517891216
200823,3666.890772808059
200824,725.5568017242732
200825,12415.874978930828
200826,842.3802687432124
200827,2300.9122938627806
200828,10944.085869176168
200829,11639.285029051915
200830,7696.533330209915
200831,4006.8286001940596
200832,6831.2156415630925
200833,1007.0762462189384
200834,1621.4010244542596
200835,1719.0497148121694
200836,1913.9824507350118
200837,3609.7049738595615
200838,1469.4027906944198
200839,5377.005008403921
200840,3865.3031171177913
200841,7522.744100403113
200842,3146.2412904499383
200843,3670.295463190835
200844,8348.172046078842
200845,613.7187607503586
200846,5831.07731286399
200847,3546.1225885839995
200848,893.8469943211132
200849,12589.068498256787
200850,1048.6785189025168
200851,9217.020620649626
200852,1623.140363013095
200853,6644.500697802309
200854,13282.762022771316
200855,3571.5308970130286
200856,3599.8967757913456
200857,1061.751223323997
200858,18247.894482928983
200859,2205.442060474389
200860,7541.419136754082
200861,1763.237577492111
200862,12844.896784147986
200863,2848.380479768777
200864,863.0438090564276
200865,27645.919595882267
200866,8266.943930108604
200867,4682.252404280345
200868,2569.461428880995
200869,819.5168921110935
200870,13168.368634484628
200871,2007.1595573117168
200872,9676.312671898992
200873,770.3484704319691
200874,1329.1124161450698
200875,3334.006295655511
200876,5585.700234656675
200877,3165.51841486166
200878,8704.16462482693
200879,528.4393492556078
200880,244.62798839970446
200881,413.58264382132916
200882,9070.881299532137
200883,7415.26732478659
200884,1481.1076404018413
200885,2154.560080547628
200886,7599.868742663531
200887,1407.1707322740406
200888,1159.9703911614708
200889,2414.836534664832
200890,1666.6521486554589
200891,906.7151138763204
200892,6101.388120917382
200893,1718.113985168977
200894,880.7174393884071
200895,6488.458832505578
200896,3930.4703801719434
200897,1857.4856007389158
200898,13358.511788218031
200899,4200.5038502545585
200900,6003.415752726084
200901,2913.2862424340547
200902,16729.86024471992
200903,380.72420676870877
200904,1035.468707382714
200905,2020.3911681205507
200906,9190.735361148887
200907,1377.678435681491
200908,612.0231887647251
200909,226.12827696451376
200910,1725.0980949950667
200911,832.0900184069267
200912,4006.475288241108
200913,4915.8659844236345
200914,4830.519205859213
200915,3092.5173697583978
200916,1689.1845160426778
200917,15382.968711758174
200918,872.9579430533881
200919,3976.2634180459186
200920,1265.950584673355
200921,5854.667137950826
200922,600.0544195977286
200923,14883.32776401894
200924,1182.681528343387
200925,8006.377132228276
200926,671.4049459959666
200927,306.45812429344517
200928,4857.122058252062
200929,904.6669355719235
200930,13102.33744536472
200931,2115.4053899027776
200932,1012.0758328395884
200933,18378.836120328466
200934,7426.965991891333
200935,2349.475931834929
200936,6749.005256014703
200937,29629.711532474128
200938,11771.392685390332
200939,3656.323935615304
200940,2767.0672243405543
200941,367.4715836481487
200942,812.4358018442358
200943,2058.0981654143307
200944,18836.170967504913
200945,1734.3035670782203
200946,1338.8684301342482
200947,822.6329911425566
200948,8421.922273335784
200949,17625.3925718173
200950,5194.697360776121
200951,7731.00627077534
200952,12467.926368516612
200953,1983.1586316402736
200954,1312.39627483062
200955,19233.95400118245
200956,4808.885045474632
200957,2919.5032764366424
200958,1339.143415004456
200959,1069.3943570353717
200960,3393.163764984173
200961,4938.397002338552
200962,8952.923425475325
200963,1042.6740343436368
200964,2303.395468502651
200965,5937.79233667384
200966,1772.8667683489384
200967,4709.849254919971
200968,3974.8692278183194
200969,3620.3329703882196
200970,13531.58473412986
200971,1366.1733344859158
200972,4202.339268265328
200973,10784.31670245812
200974,17421.467199451497
200975,3352.132778960301
200976,30961.319417003393
200977,12607.827982872957
200978,2379.895969824037
200979,514.0283163579523
200980,9870.717939166898
200981,1818.0863865204078
200982,6259.141431814206
200983,1087.9423068336168
200984,585.1906875178408
200985,25718.027150855938
200986,13934.090635757966
200987,1134.069924814977
200988,340.99656276733657
200989,1465.554979221537
200990,633.8840726622567
200991,1292.2092827341112
200992,3035.4575615665426
200993,523.7099653827181
200994,2914.196375412448
200995,1462.4878016270045
200996,5816.081382833044
200997,140.33576092733972
200998,1376.2312534499852
200999,9081.27322253529
201000,4821.640011268768
201001,8127.586947678664
201002,18385.204424336167
201003,14944.331581452721
201004,344.6373256740931
201005,763.1656560041154
201006,5668.930647208687
201007,1608.216773486097
201008,6258.053442482722
201009,3077.1739422916035
201010,8439.168217194785
201011,12799.084000323877
201012,3624.341067049601
201013,11060.459111251272
201014,2608.898921244086
201015,5931.30122376193
201016,1492.10095986076
201017,2995.6855747051577
201018,2419.79756205021
201019,12358.58596973619
201020,8434.326061400494
201021,1905.2761950823729
201022,7581.485992497694
201023,32769.96559333359
201024,6144.13011813923
201025,2567.503596838358
201026,5224.136255859695
201027,4331.386478799182
201028,3626.142622843402
201029,1630.7301674956575
201030,6439.8126227754165
201031,15760.623668338121
201032,595.5146360848173
201033,9233.924964744714
201034,339.13308553696515
201035,4988.852208896481
201036,1283.6443043672898
201037,1718.5609795641353
201038,1344.5629379620686
201039,4454.9216003294005
201040,1575.7508854647153
201041,392.3854059609605
201042,3487.8688599736124
201043,878.2706282022864
201044,6470.782458208725
201045,3866.1082582295903
201046,2259.8245172308016
201047,726.1190682072879
201048,7500.389190196896
201049,617.5907287755847
201050,6531.678433993808
201051,1298.0358920248823
201052,4263.021293334346
201053,738.5596851661728
201054,2910.708623867597
201055,3993.5732903797993
201056,3033.9543825989203
201057,1860.8554797447796
201058,8916.319095562947
201059,10031.858768360478
201060,587.4541449525395
201061,11097.854026537278
201062,2829.9433335046438
201063,24254.803938126257
201064,1798.4928595625063
201065,774.6542400450714
201066,1185.6458110145873
201067,16763.755946127472
201068,13319.296638895474
201069,2361.1532155588966
201070,23826.596179686007
201071,525.3992148869621
201072,2560.051725816133
201073,2387.2651212109704
201074,22449.839108668406
201075,3662.7133487990777
201076,1674.5081948357133
201077,7453.659801057316
201078,2153.7405603589204
201079,9666.098849255453
201080,2932.1902591984644
201081,18130.775237665388
201082,5497.655185279304
201083,1062.1478508353225
201084,887.2925177936384
201085,1460.696352137159
201086,12018.087230888843
201087,1721.2347491000555
201088,6678.359111763235
201089,6722.370238193069
201090,7573.5730347104045
201091,576.001370713949
201092,7135.719708123441
201093,1625.7146712873778
201094,5757.572261804585
201095,2163.1977822946346
201096,2926.4800016144627
201097,393.04056221781826
201098,5206.836420763711
201099,520.2537067268743
201100,1850.884199673801
201101,8447.051276114722
201102,2592.120267103174
201103,3303.5299771536393
201104,2594.4795858001035
201105,5579.436391117649
201106,696.8518548624131
201107,1043.4958745253034
201108,2005.0455931591878
201109,7260.3617788385245
201110,3304.2482502240414
201111,4154.040494672874
201112,10389.817235020455
201113,6576.498378134941
201114,4676.912458250551
201115,21286.27072718983
201116,886.4043904267944
201117,909.048652817725
201118,1410.2629445449465
201119,4883.088038634416
201120,3203.4348405329174
201121,2628.4797477716575
201122,8462.183277897628
201123,6915.245982016273
201124,12139.402897984233
201125,1463.7059084703787
201126,320.08438045525213
201127,11172.313836251711
201128,7114.39492662617
201129,20575.883832616128
201130,3429.3228809214334
201131,2876.8935070440257
201132,4588.7508298423545
201133,1348.6697902205387
201134,7386.981162380074
201135,2170.1830896398533
201136,5562.578994686259
201137,651.0210712079033
201138,486.28345614534896
201139,5424.339513594389
201140,11727.436055817074
201141,610.7642416477572
201142,1591.1926274522143
201143,7981.350158256992
201144,2499.4860658547905
201145,7818.302570335408
201146,3537.5012843124023
201147,3601.978718569707
201148,2022.9560634065115
201149,785.2163780956615
201150,3937.8136598299516
201151,10669.223681046054
201152,1416.2827134126965
201153,1835.4726736806956
201154,6800.79491905515
201155,4329.107033219962
201156,1240.6628667450009
201157,1132.5012437856258
201158,1285.031893181851
201159,1590.2027928611174
201160,664.3322384520446
201161,2805.0453049299053
201162,735.4543196984794
201163,8460.792443849172
201164,1947.7202853377908
201165,1083.9042123678773
201166,3147.343667415779
201167,915.4606892056515
201168,881.8646969840293
201169,1704.5445541680883
201170,12785.480496655973
201171,7119.250708203417
201172,12999.423132197464
201173,14970.550638943192
201174,447.5230623190734
201175,1244.9330623581936
201176,1952.5829104919362
201177,1737.2227346837094
201178,4055.6280460219277
201179,995.943104666761
201180,2092.044985771883
201181,13710.412974985647
201182,684.7272252353382
201183,3536.810806296269
201184,2468.749535768088
201185,2540.3170484873945
201186,856.9903087408505
201187,13353.397370578992
201188,4383.7627946730045
201189,30613.14227859337
201190,2360.8641316826906
201191,10063.691009962167
201192,4150.732185236681
201193,1095.3390980245417
201194,462.16476012551266
201195,4026.104181041951
201196,7233.489168788776
201197,5925.791667926545
201198,5036.143699490945
201199,899.5035479060151
201200,5098.2972631508055
201201,134.11342216381166
201202,19577.30978839013
201203,1281.0693277107912
201204,2765.7903795800707
201205,2124.9432351444357
201206,3038.6220389555283
201207,3788.8857218832536
201208,10286.093845288855
201209,389.7903834076899
201210,6378.962815677716
201211,225.09224702722247
201212,21195.68340628736
201213,7858.773904366792
201214,22271.73060328966
201215,1367.1090053684857
201216,1571.905395799297
201217,-60.95277780783762
201218,1829.5706771373991
201219,645.6544876150325
201220,3240.0963948451986
201221,3307.7985892053084
201222,3624.9397724915243
201223,9941.444937702374
201224,13957.40068322303
201225,4446.58961832594
201226,1013.509064938926
201227,3246.539082322607
201228,1925.734191599186
201229,12481.02695188463
201230,3784.267472263099
201231,5452.956118345678
201232,17439.05201279888
201233,4992.593679973035
201234,29191.729794191473
201235,20762.23732462857
201236,4126.748848929421
201237,14391.112116931141
201238,1226.9006134690544
